Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
392640 - Statuettes and other ornamental articles,751,10.00,0.00,13,,13,,Nepal
392690 - Other,"32,229,846",10.00,5.00,16,,16,,Nepal
,2015,"50,490,129",9.11,2.16,411,,411,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,7.50,0.00,2,,2,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,7.50,0.00,1,,1,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,7.50,0.00,1,,1,,Nepal
390190 - Other,,7.50,0.00,2,,2,,Nepal
390210 - Polypropylene,,7.50,0.00,1,,1,,Nepal
390220 - Polyisobutylene,,7.50,0.00,1,,1,,Nepal
390230 - Propylene copolymers,,7.50,0.00,1,,1,,Nepal
390290 - Other,,7.50,0.00,1,,1,,Nepal
390311 -- Expansible,,7.50,0.00,1,,1,,Nepal
390319 -- Other,,7.50,0.00,2,,2,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,7.50,0.00,1,,1,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,7.50,0.00,1,,1,,Nepal
390390 - Other,,7.50,0.00,3,,3,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,7.50,0.00,2,,2,,Nepal
390421 -- Non-plasticised,,7.50,0.00,2,,2,,Nepal
390422 -- Plasticised,,7.50,0.00,2,,2,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,7.50,0.00,2,,2,,Nepal
390440 - Other vinyl chloride copolymers,,7.50,0.00,1,,1,,Nepal
390450 - Vinylidene chloride polymers,,7.50,0.00,2,,2,,Nepal
390461 -- Polytetrafluoroethylene,,7.50,0.00,1,,1,,Nepal
390469 -- Other,,7.50,0.00,2,,2,,Nepal
390490 - Other,,7.50,0.00,1,,1,,Nepal
390512 -- In aqueous dispersion,,7.50,0.00,3,,3,,Nepal
390519 -- Other,"6,376",7.50,0.00,3,,3,,Nepal
390521 -- In aqueous dispersion,,7.50,0.00,1,,1,,Nepal
390529 -- Other,,7.50,0.00,1,,1,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.50,0.00,1,,1,,Nepal
390591 -- Copolymers,,7.50,0.00,1,,1,,Nepal
390599 -- Other,"4,982",7.50,0.00,2,,2,,Nepal
390610 - Poly(methyl methacrylate),"20,892",7.50,0.00,2,,2,,Nepal
390690 - Other,"12,570",7.50,0.00,4,,4,,Nepal
390710 - Polyacetals,,7.50,0.00,1,,1,,Nepal
390720 - Other polyethers,,7.50,0.00,2,,2,,Nepal
390730 - Epoxide resins,,7.50,0.00,2,,2,,Nepal
390740 - Polycarbonates,,7.50,0.00,1,,1,,Nepal
390750 - Alkyd resins,"124,358",7.50,0.00,1,,1,,Nepal
390760 - Poly(ethylene terephthalate),,7.50,0.00,3,,3,,Nepal
390770 - Poly(lactic acid),,7.50,0.00,1,,1,,Nepal
390791 -- Unsaturated,,7.50,0.00,6,,6,,Nepal
390799 -- Other,,7.50,0.00,3,,3,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,10.00,0.00,2,,2,,Nepal
390890 - Other,,10.00,0.00,3,,3,,Nepal
390910 - Urea resins; thiourea resins,,7.50,0.00,2,,2,,Nepal
390920 - Melamine resins,,7.50,0.00,2,,2,,Nepal
390930 - Other amino-resins,,7.50,0.00,2,,2,,Nepal
390940 - Phenolic resins,,7.50,0.00,7,,7,,Nepal
390950 - Polyurethanes,,7.50,0.00,1,,1,,Nepal
391000 Silicones in primary forms.,,7.50,0.00,3,,3,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.50,0.00,2,,2,,Nepal
391190 - Other,,7.50,0.00,2,,2,,Nepal
391211 -- Non-plasticised,,7.50,0.00,5,,5,,Nepal
391212 -- Plasticised,,7.50,0.00,4,,4,,Nepal
391220 - Cellulose nitrates (including collodions),,7.50,0.00,4,,4,,Nepal
391231 -- Carboxymethylcellulose and its salts,,7.50,0.00,1,,1,,Nepal
391239 -- Other,,7.50,0.00,6,,6,,Nepal
391290 - Other,,7.50,0.00,3,,3,,Nepal
"391310 - Alginic acid, its salts and esters",,7.50,0.00,2,,2,,Nepal
391390 - Other,,7.50,0.00,5,,5,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,7.50,0.00,3,,3,,Nepal
391510 - Of polymers of ethylene,,7.50,0.00,1,,1,,Nepal
391520 - Of polymers of styrene,,7.50,0.00,1,,1,,Nepal
391530 - Of polymers of vinyl chloride,,7.50,0.00,2,,2,,Nepal
391590 - Of other plastics,"102,541",7.50,3.75,17,,17,,Nepal
391610 - Of polymers of ethylene,,10.00,0.00,3,,3,,Nepal
391620 - Of polymers of vinyl chloride,,10.00,0.00,4,,4,,Nepal
391690 - Of other plastics,,10.00,0.00,17,,17,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"20,178",10.00,0.00,2,,2,,Nepal
391721 -- Of polymers of ethylene,"183,264",10.00,0.00,2,,2,,Nepal
391722 -- Of polymers of propylene,,10.00,0.00,1,,1,,Nepal
391723 -- Of polymers of vinyl chloride,"66,997",10.00,0.00,2,,2,,Nepal
391729 -- Of other plastics,"17,815",10.00,0.00,6,,6,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,10.00,4.00,1,,1,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,10.00,0.00,3,,3,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,10.00,0.00,1,,1,,Nepal
391739 -- Other,,10.00,0.00,3,,3,,Nepal
391740 - Fittings,"78,685",10.00,5.00,1,,1,,Nepal
391810 - Of polymers of vinyl chloride,"1,291,716",10.00,5.00,2,,2,,Nepal
391890 - Of other plastics,"700,846",10.00,5.00,3,,3,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"8,132",10.00,5.00,1,,1,,Nepal
391990 - Other,"57,027",10.00,5.00,3,,3,,Nepal
392010 - Of polymers of ethylene,"863,834",10.00,5.00,6,,6,,Nepal
392020 - Of polymers of propylene,"94,029",10.00,5.00,3,,3,,Nepal
392030 - Of polymers of styrene,,10.00,5.00,3,,3,,Nepal
392043 -- Containing by weight not less than 6 % of plasticisers,,10.00,0.00,1,,1,,Nepal
392049 -- Other,,10.00,0.00,1,,1,,Nepal
392051 -- Of poly(methyl methacrylate),,10.00,5.00,6,,6,,Nepal
392059 -- Other,,10.00,5.00,6,,6,,Nepal
392061 -- Of polycarbonates,,10.00,0.00,3,,3,,Nepal
392062 -- Of poly(ethylene terephthalate),,10.00,0.00,3,,3,,Nepal
392063 -- Of unsaturated polyesters,,10.00,0.00,3,,3,,Nepal
392069 -- Of other polyesters,"47,034",10.00,9.00,12,,12,,Nepal
392071 -- Of regenerated cellulose,,10.00,0.00,7,,7,,Nepal
392073 -- Of cellulose acetate,,10.00,0.00,9,,9,,Nepal
392079 -- Of other cellulose derivatives,,10.00,0.00,6,,6,,Nepal
392091 -- Of poly(vinyl butyral),,10.00,0.00,3,,3,,Nepal
392092 -- Of polyamides,,10.00,0.00,6,,6,,Nepal
392093 -- Of amino-resins,,10.00,0.00,3,,3,,Nepal
392094 -- Of phenolic resins,,10.00,0.00,3,,3,,Nepal
392099 -- Of other plastics,"3,734",10.00,9.00,19,,19,,Nepal
392111 -- Of polymers of styrene,,10.00,5.00,1,,1,,Nepal
392112 -- Of polymers of vinyl chloride,,10.00,5.00,1,,1,,Nepal
392113 -- Of polyurethanes,,10.00,5.00,2,,2,,Nepal
392114 -- Of regenerated cellulose,,10.00,0.00,1,,1,,Nepal
392119 -- Of other plastics,"940,328",10.00,0.00,1,,1,,Nepal
392190 - Other,"147,361",10.00,5.00,22,,22,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,10.00,0.00,1,,1,,Nepal
392220 - Lavatory seats and covers,,10.00,0.00,1,,1,,Nepal
392290 - Other,,10.00,0.00,1,,1,,Nepal
"392310 - Boxes, cases, crates and similar articles","4,876,974",10.00,5.00,5,,5,,Nepal
392321 -- Of polymers of ethylene,"48,244",10.00,5.00,1,,1,,Nepal
392329 -- Of other plastics,"588,965",10.00,5.00,2,,2,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","2,140,473",10.00,5.00,2,,2,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,10.00,0.00,1,,1,,Nepal
"392350 - Stoppers, lids, caps and other closures","1,685,977",10.00,5.00,2,,2,,Nepal
392390 - Other,"36,152",10.00,5.00,3,,3,,Nepal
392410 - Tableware and kitchenware,"9,834",10.00,0.00,2,,2,,Nepal
392490 - Other,,10.00,5.00,3,,3,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,10.00,0.00,1,,1,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,10.00,0.00,1,,1,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,0.00,1,,1,,Nepal
392590 - Other,,10.00,0.00,2,,2,,Nepal
392610 - Office or school supplies,"46,458",10.00,5.00,4,,4,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,10.00,5.00,10,,10,,Nepal
"392630 - Fittings for furniture, coachwork or the like","26,636",10.00,0.00,2,,2,,Nepal
392640 - Statuettes and other ornamental articles,"14,565",10.00,0.00,13,,13,,Nepal
392690 - Other,"36,223,152",10.00,5.00,16,,16,,Nepal
,2014,"75,200,797",9.11,2.16,411,,411,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,7.50,0.00,2,,2,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,7.50,0.00,1,,1,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,7.50,0.00,1,,1,,Nepal
390190 - Other,,7.50,0.00,2,,2,,Nepal
390210 - Polypropylene,"18,487",7.50,0.00,1,,1,,Nepal
390220 - Polyisobutylene,,7.50,0.00,1,,1,,Nepal
390230 - Propylene copolymers,,7.50,0.00,1,,1,,Nepal
390290 - Other,,7.50,0.00,1,,1,,Nepal
390311 -- Expansible,,7.50,0.00,1,,1,,Nepal
390319 -- Other,,7.50,0.00,2,,2,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,7.50,0.00,1,,1,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,7.50,0.00,1,,1,,Nepal
390390 - Other,,7.50,0.00,3,,3,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances","56,293",7.50,0.00,2,,2,,Nepal
390421 -- Non-plasticised,,7.50,0.00,2,,2,,Nepal
390422 -- Plasticised,,7.50,0.00,2,,2,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,7.50,0.00,2,,2,,Nepal
390440 - Other vinyl chloride copolymers,,7.50,0.00,1,,1,,Nepal
390450 - Vinylidene chloride polymers,,7.50,0.00,2,,2,,Nepal
390461 -- Polytetrafluoroethylene,,7.50,0.00,1,,1,,Nepal
390469 -- Other,,7.50,0.00,2,,2,,Nepal
390490 - Other,,7.50,0.00,1,,1,,Nepal
390512 -- In aqueous dispersion,,7.50,0.00,3,,3,,Nepal
390519 -- Other,"10,645",7.50,0.00,3,,3,,Nepal
390521 -- In aqueous dispersion,"32,632",7.50,0.00,1,,1,,Nepal
390529 -- Other,,7.50,0.00,1,,1,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.50,0.00,1,,1,,Nepal
390591 -- Copolymers,,7.50,0.00,1,,1,,Nepal
390599 -- Other,,7.50,0.00,2,,2,,Nepal
390610 - Poly(methyl methacrylate),,7.50,0.00,2,,2,,Nepal
390690 - Other,"21,529",7.50,0.00,4,,4,,Nepal
390710 - Polyacetals,,7.50,0.00,1,,1,,Nepal
390720 - Other polyethers,,7.50,0.00,2,,2,,Nepal
390730 - Epoxide resins,,7.50,0.00,2,,2,,Nepal
390740 - Polycarbonates,,7.50,0.00,1,,1,,Nepal
390750 - Alkyd resins,"69,215",7.50,0.00,1,,1,,Nepal
390760 - Poly(ethylene terephthalate),,7.50,0.00,3,,3,,Nepal
390770 - Poly(lactic acid),,7.50,0.00,1,,1,,Nepal
390791 -- Unsaturated,,7.50,0.00,6,,6,,Nepal
390799 -- Other,,7.50,0.00,3,,3,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,10.00,0.00,2,,2,,Nepal
390890 - Other,,10.00,0.00,3,,3,,Nepal
390910 - Urea resins; thiourea resins,,7.50,0.00,2,,2,,Nepal
390920 - Melamine resins,,7.50,0.00,2,,2,,Nepal
390930 - Other amino-resins,,7.50,0.00,2,,2,,Nepal
390940 - Phenolic resins,,7.50,0.00,7,,7,,Nepal
390950 - Polyurethanes,,7.50,0.00,1,,1,,Nepal
391000 Silicones in primary forms.,,7.50,0.00,3,,3,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.50,0.00,2,,2,,Nepal
391190 - Other,,7.50,0.00,2,,2,,Nepal
391211 -- Non-plasticised,,7.50,0.00,5,,5,,Nepal
391212 -- Plasticised,,7.50,0.00,4,,4,,Nepal
391220 - Cellulose nitrates (including collodions),,7.50,0.00,4,,4,,Nepal
391231 -- Carboxymethylcellulose and its salts,,7.50,0.00,1,,1,,Nepal
391239 -- Other,,7.50,0.00,6,,6,,Nepal
391290 - Other,,7.50,0.00,3,,3,,Nepal
"391310 - Alginic acid, its salts and esters",,7.50,0.00,2,,2,,Nepal
391390 - Other,,7.50,0.00,5,,5,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,7.50,0.00,3,,3,,Nepal
391510 - Of polymers of ethylene,,7.50,0.00,1,,1,,Nepal
391520 - Of polymers of styrene,,7.50,0.00,1,,1,,Nepal
391530 - Of polymers of vinyl chloride,,7.50,0.00,2,,2,,Nepal
391590 - Of other plastics,"17,374",7.50,3.75,17,,17,,Nepal
391610 - Of polymers of ethylene,,10.00,0.00,3,,3,,Nepal
391620 - Of polymers of vinyl chloride,,10.00,0.00,4,,4,,Nepal
391690 - Of other plastics,,10.00,0.00,17,,17,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"27,372",10.00,0.00,2,,2,,Nepal
391721 -- Of polymers of ethylene,"560,761",10.00,0.00,2,,2,,Nepal
391722 -- Of polymers of propylene,,10.00,0.00,1,,1,,Nepal
391723 -- Of polymers of vinyl chloride,"37,699",10.00,0.00,2,,2,,Nepal
391729 -- Of other plastics,"18,028",10.00,0.00,6,,6,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,10.00,4.00,1,,1,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,10.00,0.00,3,,3,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,10.00,0.00,1,,1,,Nepal
391739 -- Other,,10.00,0.00,3,,3,,Nepal
391740 - Fittings,"65,308",10.00,5.00,1,,1,,Nepal
391810 - Of polymers of vinyl chloride,"1,411,696",10.00,5.00,2,,2,,Nepal
391890 - Of other plastics,"14,863",10.00,5.00,3,,3,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"61,968",10.00,5.00,1,,1,,Nepal
391990 - Other,"151,582",10.00,5.00,3,,3,,Nepal
392010 - Of polymers of ethylene,"1,436,190",10.00,5.00,6,,6,,Nepal
392020 - Of polymers of propylene,"383,562",10.00,5.00,3,,3,,Nepal
392030 - Of polymers of styrene,,10.00,5.00,3,,3,,Nepal
392043 -- Containing by weight not less than 6 % of plasticisers,,10.00,0.00,1,,1,,Nepal
392049 -- Other,,10.00,0.00,1,,1,,Nepal
392051 -- Of poly(methyl methacrylate),,10.00,5.00,6,,6,,Nepal
392059 -- Other,,10.00,5.00,6,,6,,Nepal
392061 -- Of polycarbonates,,10.00,0.00,3,,3,,Nepal
392062 -- Of poly(ethylene terephthalate),,10.00,0.00,3,,3,,Nepal
392063 -- Of unsaturated polyesters,,10.00,0.00,3,,3,,Nepal
392069 -- Of other polyesters,,10.00,9.00,12,,12,,Nepal
392071 -- Of regenerated cellulose,,10.00,0.00,7,,7,,Nepal
392073 -- Of cellulose acetate,,10.00,0.00,9,,9,,Nepal
392079 -- Of other cellulose derivatives,,10.00,0.00,6,,6,,Nepal
392091 -- Of poly(vinyl butyral),,10.00,0.00,3,,3,,Nepal
392092 -- Of polyamides,,10.00,0.00,6,,6,,Nepal
392093 -- Of amino-resins,,10.00,0.00,3,,3,,Nepal
392094 -- Of phenolic resins,,10.00,0.00,3,,3,,Nepal
392099 -- Of other plastics,,10.00,9.00,19,,19,,Nepal
392111 -- Of polymers of styrene,,10.00,5.00,1,,1,,Nepal
392112 -- Of polymers of vinyl chloride,,10.00,5.00,1,,1,,Nepal
392113 -- Of polyurethanes,,10.00,5.00,2,,2,,Nepal
392114 -- Of regenerated cellulose,,10.00,0.00,1,,1,,Nepal
392119 -- Of other plastics,"1,115,653",10.00,0.00,1,,1,,Nepal
392190 - Other,"340,083",10.00,5.00,22,,22,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,10.00,0.00,1,,1,,Nepal
392220 - Lavatory seats and covers,,10.00,0.00,1,,1,,Nepal
392290 - Other,,10.00,0.00,1,,1,,Nepal
"392310 - Boxes, cases, crates and similar articles","5,589,198",10.00,5.00,5,,5,,Nepal
392321 -- Of polymers of ethylene,"5,370",10.00,5.00,1,,1,,Nepal
392329 -- Of other plastics,"25,139",10.00,5.00,2,,2,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","2,750,104",10.00,5.00,2,,2,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,10.00,0.00,1,,1,,Nepal
"392350 - Stoppers, lids, caps and other closures","3,287,820",10.00,5.00,2,,2,,Nepal
392390 - Other,"64,152",10.00,5.00,3,,3,,Nepal
392410 - Tableware and kitchenware,,10.00,0.00,2,,2,,Nepal
392490 - Other,,10.00,5.00,3,,3,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","16,371",10.00,0.00,1,,1,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,10.00,0.00,1,,1,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,0.00,1,,1,,Nepal
392590 - Other,"32,654",10.00,0.00,2,,2,,Nepal
392610 - Office or school supplies,,10.00,5.00,4,,4,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,10.00,5.00,10,,10,,Nepal
"392630 - Fittings for furniture, coachwork or the like","24,710",10.00,0.00,2,,2,,Nepal
392640 - Statuettes and other ornamental articles,"178,411",10.00,0.00,13,,13,,Nepal
392690 - Other,"57,375,928",10.00,5.00,16,,16,,Nepal
,2013,"58,785,683",9.03,3.95,411,,411,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,6.25,0.00,2,,2,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,7.50,0.00,1,,1,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,5.00,0.00,1,,1,,Nepal
390190 - Other,,6.25,0.00,2,,2,,Nepal
390210 - Polypropylene,,5.00,0.00,1,,1,,Nepal
390220 - Polyisobutylene,,7.50,0.00,1,,1,,Nepal
390230 - Propylene copolymers,,5.00,0.00,1,,1,,Nepal
390290 - Other,,5.00,0.00,1,,1,,Nepal
390311 -- Expansible,,5.00,0.00,1,,1,,Nepal
390319 -- Other,,5.00,0.00,2,,2,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,5.00,0.00,1,,1,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,5.00,0.00,1,,1,,Nepal
390390 - Other,52,5.00,0.00,3,,3,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,7.50,0.00,2,,2,,Nepal
390421 -- Non-plasticised,,7.50,0.00,2,,2,,Nepal
390422 -- Plasticised,,7.50,0.00,2,,2,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,7.50,0.00,2,,2,,Nepal
390440 - Other vinyl chloride copolymers,,7.50,0.00,1,,1,,Nepal
390450 - Vinylidene chloride polymers,,7.50,0.00,2,,2,,Nepal
390461 -- Polytetrafluoroethylene,,7.50,0.00,1,,1,,Nepal
390469 -- Other,,7.50,0.00,2,,2,,Nepal
390490 - Other,,7.50,0.00,1,,1,,Nepal
390512 -- In aqueous dispersion,,7.50,0.00,3,,3,,Nepal
390519 -- Other,"48,498",7.50,0.00,3,,3,,Nepal
390521 -- In aqueous dispersion,,7.50,0.00,1,,1,,Nepal
390529 -- Other,,7.50,0.00,1,,1,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.50,0.00,1,,1,,Nepal
390591 -- Copolymers,,7.50,0.00,1,,1,,Nepal
390599 -- Other,,7.50,0.00,2,,2,,Nepal
390610 - Poly(methyl methacrylate),135,7.50,0.00,2,,2,,Nepal
390690 - Other,,7.50,0.00,4,,4,,Nepal
390710 - Polyacetals,,7.50,0.00,1,,1,,Nepal
390720 - Other polyethers,,7.50,0.00,2,,2,,Nepal
390730 - Epoxide resins,"17,378",7.50,0.00,2,,2,,Nepal
390740 - Polycarbonates,,7.50,0.00,1,,1,,Nepal
390750 - Alkyd resins,"187,909",7.50,0.00,1,,1,,Nepal
390760 - Poly(ethylene terephthalate),,7.50,0.00,3,,3,,Nepal
390770 - Poly(lactic acid),,7.50,0.00,1,,1,,Nepal
390791 -- Unsaturated,,7.50,0.00,6,,6,,Nepal
390799 -- Other,525,7.50,0.00,3,,3,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,10.00,0.00,2,,2,,Nepal
390890 - Other,,10.00,0.00,3,,3,,Nepal
390910 - Urea resins; thiourea resins,,7.50,0.00,2,,2,,Nepal
390920 - Melamine resins,,7.50,0.00,2,,2,,Nepal
390930 - Other amino-resins,,7.50,0.00,2,,2,,Nepal
390940 - Phenolic resins,"33,621",7.50,0.00,7,,7,,Nepal
390950 - Polyurethanes,,7.50,0.00,1,,1,,Nepal
391000 Silicones in primary forms.,420,7.50,0.00,3,,3,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.50,0.00,2,,2,,Nepal
391190 - Other,,7.50,0.00,2,,2,,Nepal
391211 -- Non-plasticised,,7.50,0.00,5,,5,,Nepal
391212 -- Plasticised,,7.50,0.00,4,,4,,Nepal
391220 - Cellulose nitrates (including collodions),,7.50,0.00,4,,4,,Nepal
391231 -- Carboxymethylcellulose and its salts,,7.50,0.00,1,,1,,Nepal
391239 -- Other,,7.50,0.00,6,,6,,Nepal
391290 - Other,,7.50,0.00,3,,3,,Nepal
"391310 - Alginic acid, its salts and esters",54,7.50,0.00,2,,2,,Nepal
391390 - Other,,7.50,0.00,5,,5,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,7.50,0.00,3,,3,,Nepal
391510 - Of polymers of ethylene,,7.50,3.75,1,,1,,Nepal
391520 - Of polymers of styrene,,7.50,3.75,1,,1,,Nepal
391530 - Of polymers of vinyl chloride,,7.50,3.75,2,,2,,Nepal
391590 - Of other plastics,,7.50,3.75,17,,17,,Nepal
391610 - Of polymers of ethylene,,10.00,9.00,3,,3,,Nepal
391620 - Of polymers of vinyl chloride,,10.00,9.00,4,,4,,Nepal
391690 - Of other plastics,,10.00,9.00,17,,17,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"52,071",10.00,5.00,2,,2,,Nepal
391721 -- Of polymers of ethylene,"417,105",10.00,5.00,2,,2,,Nepal
391722 -- Of polymers of propylene,,10.00,4.00,1,,1,,Nepal
391723 -- Of polymers of vinyl chloride,"39,432",10.00,4.00,2,,2,,Nepal
391729 -- Of other plastics,"58,937",10.00,4.00,6,,6,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","25,781",10.00,4.00,1,,1,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,10.00,3.33,3,,3,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,10.00,5.00,1,,1,,Nepal
391739 -- Other,"9,294",10.00,5.00,3,,3,,Nepal
391740 - Fittings,"25,385",10.00,5.00,1,,1,,Nepal
391810 - Of polymers of vinyl chloride,"427,446",10.00,5.00,2,,2,,Nepal
391890 - Of other plastics,"243,435",10.00,5.00,3,,3,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"25,103",10.00,5.00,1,,1,,Nepal
391990 - Other,"192,936",10.00,5.00,3,,3,,Nepal
392010 - Of polymers of ethylene,"1,536,745",10.00,5.00,6,,6,,Nepal
392020 - Of polymers of propylene,"4,288,872",10.00,5.00,3,,3,,Nepal
392030 - Of polymers of styrene,"4,928",10.00,5.00,3,,3,,Nepal
392043 -- Containing by weight not less than 6 % of plasticisers,,10.00,5.00,1,,1,,Nepal
392049 -- Other,,10.00,5.00,1,,1,,Nepal
392051 -- Of poly(methyl methacrylate),,10.00,5.00,6,,6,,Nepal
392059 -- Other,,10.00,5.00,6,,6,,Nepal
392061 -- Of polycarbonates,,10.00,5.00,3,,3,,Nepal
392062 -- Of poly(ethylene terephthalate),,10.00,5.00,3,,3,,Nepal
392063 -- Of unsaturated polyesters,,10.00,5.00,3,,3,,Nepal
392069 -- Of other polyesters,,10.00,9.00,12,,12,,Nepal
392071 -- Of regenerated cellulose,,10.00,9.00,7,,7,,Nepal
392073 -- Of cellulose acetate,,10.00,5.00,9,,9,,Nepal
