Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
300431 - - Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 - - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"476,773",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"307,382",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","3,640",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,"2,971",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
,1996,"929,494",0.00,0.00,57,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered","1,536",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,660,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","9,383",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,"666,111",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 - - Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 - - Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,978,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","49,076",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"29,814",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 - - Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 - - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"7,834",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"98,165",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,"5,104",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"17,281",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","41,381",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,"2,171",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
