Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Albania
391390 - Other,,6.50,6.50,1,,,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Albania
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Albania
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Albania
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Albania
391590 - Of other plastics,"1,132",6.50,6.50,3,,,,Albania
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Albania
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Albania
391690 - Of other plastics,"1,194",6.50,6.50,7,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"2,488",5.90,5.90,2,,,,Albania
391721 -- Of polymers of ethylene,"1,368",4.33,4.33,3,,,,Albania
391722 -- Of polymers of propylene,,4.33,4.33,3,,,,Albania
391723 -- Of polymers of vinyl chloride,,4.33,4.33,3,,,,Albania
391729 -- Of other plastics,,5.20,5.20,5,,,,Albania
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Albania
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,6.50,7,,,,Albania
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Albania
391739 -- Other,,5.20,5.20,5,,,,Albania
391740 - Fittings,,3.25,3.25,2,,,,Albania
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Albania
391890 - Of other plastics,,6.50,6.50,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,6.41,6.41,9,,,,Albania
391990 - Other,,6.50,6.50,6,,,,Albania
392010 - Of polymers of ethylene,"47,019",4.88,4.88,8,,,,Albania
392020 - Of polymers of propylene,,6.50,6.50,5,,,,Albania
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Albania
392043 -- Containing by weight not less than 6% of plasticizers,,6.50,6.50,2,,,,Albania
392049 -- Other,,6.50,6.50,2,,,,Albania
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Albania
392059 -- Other,,3.25,3.25,2,,,,Albania
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Albania
392062 -- Of poly(ethylene terephthalate),,3.25,3.25,4,,,,Albania
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Albania
392069 -- Of other polyesters,,6.50,6.50,1,,,,Albania
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Albania
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Albania
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Albania
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Albania
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,Albania
392092 -- Of polyamides,,6.50,6.50,1,,,,Albania
392093 -- Of amino-resins,,6.50,6.50,1,,,,Albania
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Albania
392099 -- Of other plastics,,2.79,2.79,7,,,,Albania
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Albania
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Albania
392113 -- Of polyurethanes,"3,806",6.50,6.50,2,,,,Albania
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Albania
392119 -- Of other plastics,,6.50,6.50,1,,,,Albania
392190 - Other,,6.50,6.50,9,,,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Albania
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Albania
392290 - Other,,6.50,6.50,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles","7,190",6.50,6.50,1,,,,Albania
392321 -- Of polymers of ethylene,"34,792",6.50,6.50,1,,,,Albania
392329 -- Of other plastics,"242,909",6.50,6.50,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles","84,299",6.50,6.50,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Albania
392390 - Other,"13,919",6.50,6.50,2,,,,Albania
392410 - Tableware and kitchenware,"187,294",6.50,6.50,1,,,,Albania
392490 - Other,,6.50,6.50,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","15,424",6.50,6.50,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Albania
392590 - Other,,6.50,6.50,3,,,,Albania
392610 - Office or school supplies,,6.50,6.50,1,,,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","5,797",6.50,6.50,1,,,,Albania
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Albania
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Albania
392690 - Other,"629,998",4.88,4.88,4,,,,Albania
,2003,"1,305,767",5.68,5.68,263,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,7.10,7.10,2,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.55,3.55,2,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,7.10,7.10,1,,,,Albania
390190 - Other,,2.37,2.37,3,,,,Albania
390210 - Polypropylene,,7.10,7.10,1,,,,Albania
390220 - Polyisobutylene,,7.10,7.10,1,,,,Albania
390230 - Propylene copolymers,,7.10,7.10,1,,,,Albania
390290 - Other,,2.37,2.37,3,,,,Albania
390311 -- Expansible,,7.10,7.10,1,,,,Albania
390319 -- Other,,7.10,7.10,1,,,,Albania
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.10,7.10,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,7.10,7.10,1,,,,Albania
390390 - Other,,2.37,2.37,3,,,,Albania
"390410 - Poly(vinyl chloride), not mixed with any other substances",,7.10,7.10,1,,,,Albania
390421 -- Non-plasticised,,7.10,7.10,1,,,,Albania
390422 -- Plasticised,"2,104",7.10,7.10,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,7.10,7.10,1,,,,Albania
390440 - Other vinyl chloride copolymers,,7.10,7.10,1,,,,Albania
390450 - Vinylidene chloride polymers,,3.55,3.55,2,,,,Albania
390461 -- Polytetrafluoroethylene,,7.10,7.10,1,,,,Albania
390469 -- Other,,3.55,3.55,2,,,,Albania
390490 - Other,,7.10,7.10,1,,,,Albania
390512 -- In aqueous dispersion,,7.10,7.10,1,,,,Albania
390519 -- Other,,7.10,7.10,1,,,,Albania
390521 -- In aqueous dispersion,,7.10,7.10,1,,,,Albania
390529 -- Other,,7.10,7.10,1,,,,Albania
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.10,7.10,1,,,,Albania
390591 -- Copolymers,,7.10,7.10,1,,,,Albania
390599 -- Other,,3.55,3.55,2,,,,Albania
390610 - Poly(methyl methacrylate),,7.10,7.10,1,,,,Albania
390690 - Other,"44,603",1.73,1.73,7,,,,Albania
390710 - Polyacetals,,6.50,6.50,1,,,,Albania
390720 - Other polyethers,,5.20,5.20,5,,,,Albania
390730 - Epoxide resins,,6.50,6.50,1,,,,Albania
390740 - Polycarbonates,,6.50,6.50,1,,,,Albania
390750 - Alkyd resins,,6.50,6.50,1,,,,Albania
390760 - Poly(ethylene terephthalate),"1,188",6.50,6.50,2,,,,Albania
390791 -- Unsaturated,,6.50,6.50,2,,,,Albania
390799 -- Other,,3.25,3.25,4,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Albania
390890 - Other,,6.50,6.50,1,,,,Albania
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Albania
390920 - Melamine resins,,6.50,6.50,1,,,,Albania
390930 - Other amino-resins,,6.50,6.50,1,,,,Albania
390940 - Phenolic resins,,6.50,6.50,1,,,,Albania
390950 - Polyurethanes,,3.25,3.25,2,,,,Albania
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.10,7.10,1,,,,Albania
391190 - Other,,2.85,2.85,6,,,,Albania
391211 -- Non-plasticised,,6.50,6.50,1,,,,Albania
391212 -- Plasticised,,6.50,6.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,6.67,6.67,3,,,,Albania
391231 -- Carboxymethylcellulose and its salts,"55,587",6.50,6.50,1,,,,Albania
391239 -- Other,,4.33,4.33,3,,,,Albania
391290 - Other,,6.45,6.45,2,,,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Albania
391390 - Other,"104,885",6.95,6.95,4,,,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Albania
391510 - Of polymers of ethylene,,7.10,7.10,1,,,,Albania
391520 - Of polymers of styrene,,7.10,7.10,1,,,,Albania
391530 - Of polymers of vinyl chloride,,7.10,7.10,1,,,,Albania
391590 - Of other plastics,520,6.80,6.80,6,,,,Albania
391610 - Of polymers of ethylene,,7.10,7.10,1,,,,Albania
391620 - Of polymers of vinyl chloride,,7.10,7.10,2,,,,Albania
391690 - Of other plastics,,6.67,6.67,7,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Albania
391721 -- Of polymers of ethylene,,4.53,4.53,3,,,,Albania
391722 -- Of polymers of propylene,,4.53,4.53,3,,,,Albania
391723 -- Of polymers of vinyl chloride,,4.53,4.53,3,,,,Albania
391729 -- Of other plastics,,5.32,5.32,5,,,,Albania
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Albania
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.76,6.76,7,,,,Albania
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Albania
391739 -- Other,,5.32,5.32,5,,,,Albania
391740 - Fittings,,3.25,3.25,2,,,,Albania
391810 - Of polymers of vinyl chloride,,7.10,7.10,2,,,,Albania
391890 - Of other plastics,,7.10,7.10,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,"2,161",6.62,6.62,9,,,,Albania
391990 - Other,,6.82,6.82,6,,,,Albania
392010 - Of polymers of ethylene,,5.33,5.33,8,,,,Albania
392020 - Of polymers of propylene,"9,197",7.10,7.10,5,,,,Albania
392030 - Of polymers of styrene,,7.10,7.10,1,,,,Albania
392043 -- Containing by weight not less than 6% of plasticizers,,7.10,7.10,2,,,,Albania
392049 -- Other,,7.10,7.10,2,,,,Albania
392051 -- Of poly(methyl methacrylate),,7.10,7.10,1,,,,Albania
392059 -- Other,,3.55,3.55,2,,,,Albania
392061 -- Of polycarbonates,,7.20,7.20,1,,,,Albania
392062 -- Of poly(ethylene terephthalate),,3.60,3.60,4,,,,Albania
392063 -- Of unsaturated polyesters,,7.20,7.20,1,,,,Albania
392069 -- Of other polyesters,,7.20,7.20,1,,,,Albania
392071 -- Of regenerated cellulose,,6.85,6.85,2,,,,Albania
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Albania
392073 -- Of cellulose acetate,,6.67,6.67,3,,,,Albania
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Albania
392091 -- Of poly(vinyl butyral),,7.10,7.10,1,,,,Albania
392092 -- Of polyamides,,6.50,6.50,1,,,,Albania
392093 -- Of amino-resins,,6.50,6.50,1,,,,Albania
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Albania
392099 -- Of other plastics,"6,357",2.87,2.87,7,,,,Albania
392111 -- Of polymers of styrene,,7.10,7.10,1,,,,Albania
392112 -- Of polymers of vinyl chloride,,7.10,7.10,1,,,,Albania
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Albania
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Albania
392119 -- Of other plastics,,7.10,7.10,1,,,,Albania
392190 - Other,,6.72,6.72,9,,,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Albania
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Albania
392290 - Other,,6.50,6.50,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles","10,147",6.50,6.50,1,,,,Albania
392321 -- Of polymers of ethylene,,6.50,6.50,1,,,,Albania
392329 -- Of other plastics,543,6.50,6.50,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles","22,534",6.50,6.50,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Albania
392390 - Other,"11,188",6.50,6.50,2,,,,Albania
392410 - Tableware and kitchenware,"230,041",6.50,6.50,1,,,,Albania
392490 - Other,"2,636",6.50,6.50,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","8,167",6.50,6.50,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Albania
392590 - Other,,6.50,6.50,3,,,,Albania
392610 - Office or school supplies,,6.50,6.50,1,,,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","14,807",6.50,6.50,1,,,,Albania
"392630 - Fittings for furniture, coachwork or the like",238,6.50,6.50,1,,,,Albania
392640 - Statuettes and other ornamental articles,"12,850",6.50,6.50,1,,,,Albania
392690 - Other,"766,015",4.88,4.88,4,,,,Albania
,2002,"1,089,577",5.90,5.90,263,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,7.70,7.70,2,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.85,3.85,2,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,7.70,7.70,1,,,,Albania
390190 - Other,,2.57,2.57,3,,,,Albania
390210 - Polypropylene,,7.70,7.70,1,,,,Albania
390220 - Polyisobutylene,,7.70,7.70,1,,,,Albania
390230 - Propylene copolymers,,7.70,7.70,1,,,,Albania
390290 - Other,,2.57,2.57,3,,,,Albania
390311 -- Expansible,,7.70,7.70,1,,,,Albania
390319 -- Other,,7.70,7.70,1,,,,Albania
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.70,7.70,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,7.70,7.70,1,,,,Albania
390390 - Other,,2.57,2.57,3,,,,Albania
"390410 - Poly(vinyl chloride), not mixed with any other substances",,7.70,7.70,1,,,,Albania
390421 -- Non-plasticised,,7.70,7.70,1,,,,Albania
390422 -- Plasticised,"1,173",7.70,7.70,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,7.70,7.70,1,,,,Albania
390440 - Other vinyl chloride copolymers,,7.70,7.70,1,,,,Albania
390450 - Vinylidene chloride polymers,,3.85,3.85,2,,,,Albania
390461 -- Polytetrafluoroethylene,,7.70,7.70,1,,,,Albania
390469 -- Other,,3.85,3.85,2,,,,Albania
390490 - Other,,7.70,7.70,1,,,,Albania
390512 -- In aqueous dispersion,,7.60,7.60,1,,,,Albania
390519 -- Other,,7.60,7.60,1,,,,Albania
390521 -- In aqueous dispersion,,7.60,7.60,1,,,,Albania
390529 -- Other,,7.60,7.60,1,,,,Albania
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.70,7.70,1,,,,Albania
390591 -- Copolymers,,7.70,7.70,1,,,,Albania
390599 -- Other,,3.85,3.85,2,,,,Albania
390610 - Poly(methyl methacrylate),,7.70,7.70,1,,,,Albania
390690 - Other,,1.81,1.81,7,,,,Albania
390710 - Polyacetals,,6.50,6.50,1,,,,Albania
390720 - Other polyethers,,5.20,5.20,5,,,,Albania
390730 - Epoxide resins,,6.50,6.50,1,,,,Albania
390740 - Polycarbonates,,6.50,6.50,1,,,,Albania
390750 - Alkyd resins,,6.50,6.50,1,,,,Albania
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Albania
390791 -- Unsaturated,,6.50,6.50,2,,,,Albania
390799 -- Other,,3.25,3.25,4,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Albania
390890 - Other,,6.50,6.50,1,,,,Albania
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Albania
390920 - Melamine resins,,6.50,6.50,1,,,,Albania
390930 - Other amino-resins,,6.50,6.50,1,,,,Albania
390940 - Phenolic resins,,6.50,6.50,1,,,,Albania
390950 - Polyurethanes,,3.25,3.25,2,,,,Albania
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.70,7.70,1,,,,Albania
391190 - Other,,2.95,2.95,6,,,,Albania
391211 -- Non-plasticised,,6.50,6.50,1,,,,Albania
391212 -- Plasticised,,6.50,6.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,6.97,6.97,3,,,,Albania
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Albania
391239 -- Other,,4.33,4.33,3,,,,Albania
391290 - Other,,6.45,6.45,2,,,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Albania
391390 - Other,,7.33,7.33,4,,,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Albania
391510 - Of polymers of ethylene,,7.70,7.70,1,,,,Albania
391520 - Of polymers of styrene,,7.70,7.70,1,,,,Albania
391530 - Of polymers of vinyl chloride,,7.70,7.70,1,,,,Albania
391590 - Of other plastics,785,7.10,7.10,6,,,,Albania
391610 - Of polymers of ethylene,,7.70,7.70,1,,,,Albania
391620 - Of polymers of vinyl chloride,,7.70,7.70,2,,,,Albania
391690 - Of other plastics,,6.84,6.84,7,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Albania
391721 -- Of polymers of ethylene,,4.73,4.73,3,,,,Albania
391722 -- Of polymers of propylene,,4.73,4.73,3,,,,Albania
391723 -- Of polymers of vinyl chloride,,4.73,4.73,3,,,,Albania
391729 -- Of other plastics,,5.44,5.44,5,,,,Albania
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Albania
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,7.01,7.01,7,,,,Albania
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Albania
391739 -- Other,,5.44,5.44,5,,,,Albania
391740 - Fittings,,3.25,3.25,2,,,,Albania
391810 - Of polymers of vinyl chloride,,7.70,7.70,2,,,,Albania
391890 - Of other plastics,,7.70,7.70,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,6.82,6.82,9,,,,Albania
391990 - Other,,7.12,7.12,6,,,,Albania
392010 - Of polymers of ethylene,,5.78,5.78,8,,,,Albania
392020 - Of polymers of propylene,,7.70,7.70,5,,,,Albania
392030 - Of polymers of styrene,,7.70,7.70,1,,,,Albania
392043 -- Containing by weight not less than 6% of plasticizers,,7.70,7.70,2,,,,Albania
392049 -- Other,,7.70,7.70,2,,,,Albania
392051 -- Of poly(methyl methacrylate),,7.70,7.70,1,,,,Albania
392059 -- Other,,3.85,3.85,2,,,,Albania
392061 -- Of polycarbonates,,7.80,7.80,1,,,,Albania
392062 -- Of poly(ethylene terephthalate),,3.90,3.90,4,,,,Albania
392063 -- Of unsaturated polyesters,,7.80,7.80,1,,,,Albania
392069 -- Of other polyesters,,7.80,7.80,1,,,,Albania
392071 -- Of regenerated cellulose,,7.15,7.15,2,,,,Albania
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Albania
392073 -- Of cellulose acetate,,6.87,6.87,3,,,,Albania
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Albania
392091 -- Of poly(vinyl butyral),,7.70,7.70,1,,,,Albania
392092 -- Of polyamides,,6.50,6.50,1,,,,Albania
392093 -- Of amino-resins,,6.50,6.50,1,,,,Albania
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Albania
392099 -- Of other plastics,,2.96,2.96,7,,,,Albania
392111 -- Of polymers of styrene,,7.70,7.70,1,,,,Albania
392112 -- Of polymers of vinyl chloride,,7.70,7.70,1,,,,Albania
392113 -- Of polyurethanes,113,6.50,6.50,2,,,,Albania
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Albania
392119 -- Of other plastics,,7.70,7.70,1,,,,Albania
392190 - Other,,6.92,6.92,9,,,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Albania
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Albania
392290 - Other,,6.50,6.50,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles","10,025",6.50,6.50,1,,,,Albania
392321 -- Of polymers of ethylene,,6.50,6.50,1,,,,Albania
392329 -- Of other plastics,463,6.50,6.50,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles","22,850",6.50,6.50,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Albania
392390 - Other,"6,620",6.50,6.50,2,,,,Albania
392410 - Tableware and kitchenware,"213,555",6.50,6.50,1,,,,Albania
392490 - Other,"3,376",6.50,6.50,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","14,461",6.50,6.50,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","9,637",6.50,6.50,1,,,,Albania
392590 - Other,,6.50,6.50,3,,,,Albania
392610 - Office or school supplies,690,6.50,6.50,1,,,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",889,6.50,6.50,1,,,,Albania
"392630 - Fittings for furniture, coachwork or the like","1,438",6.50,6.50,1,,,,Albania
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Albania
392690 - Other,"803,500",4.88,4.88,4,,,,Albania
,2001,"1,125,746",6.17,6.17,267,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,8.30,8.30,2,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,4.15,4.15,2,,,,Albania
