Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,12.00,12.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300331 - - Containing insulin,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300339 - - Other,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300431 - - Containing insulin,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300432 - - Containing adrenal cortical hormones,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300439 - - Other,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300490 - Other,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,42.00,42.00,1,,,,"Saudi Arabia, Kingdom of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
