Importer,Year,Value,Ad val. duties,Number of lines,Cambodia
,(US$),Simple average,MFN duties,Pref. duties,Cambodia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Cambodia
870421 - - g.v.w. not exceeding 5 tonnes,,13.80,13.80,5,,,,Cambodia
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,16.07,16.07,3,,,,Cambodia
870423 - - g.v.w. exceeding 20 tonnes,,16.07,16.07,3,,,,Cambodia
870431 - - g.v.w. not exceeding 5 tonnes,,13.80,13.80,5,,,,Cambodia
870432 - - g.v.w. exceeding 5 tonnes,,16.07,16.07,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries,,4.70,4.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,4.70,4.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,4.70,4.70,1,,,,Cambodia
870540 - Concrete-mixer lorries,,4.70,4.70,1,,,,Cambodia
870590 - Other,,4.70,4.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,10.60,10.60,4,,,,Cambodia
870710 - For the vehicles of heading No. 87.03,,5.90,5.90,2,,,,Cambodia
870790 - Other,,5.90,5.90,2,,,,Cambodia
870810 - Bumpers and parts thereof,,4.65,4.65,2,,,,Cambodia
870821 - - Safety seat belts,,4.65,4.65,2,,,,Cambodia
870829 - - Other,,4.65,4.65,2,,,,Cambodia
870831 - - Mounted brake linings,,4.93,4.93,3,,,,Cambodia
870839 - - Other,,4.65,4.65,2,,,,Cambodia
870840 - Gear boxes,,4.65,4.65,2,,,,Cambodia
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,4.65,4.65,2,,,,Cambodia
870860 - Non-driving axles and parts thereof,,4.93,4.93,3,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,4.65,4.65,4,,,,Cambodia
870880 - Suspension shock-absorbers,,4.65,4.65,2,,,,Cambodia
870891 - - Radiators,,4.65,4.65,2,,,,Cambodia
870892 - - Silencers and exhaust pipes,,4.65,4.65,2,,,,Cambodia
870893 - - Clutches and parts thereof,,4.65,4.65,2,,,,Cambodia
"870894 - - Steering wheels, steering columns and steering boxes",,4.65,4.65,2,,,,Cambodia
870899 - - Other,,4.80,4.80,5,,,,Cambodia
870911 - - Electrical,,3.75,3.75,2,,,,Cambodia
870919 - - Other,,3.75,3.75,2,,,,Cambodia
870990 - Parts,,4.20,4.20,1,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,2.50,2.50,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.40,8.40,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.40,8.40,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,7.20,7.20,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,7.20,7.20,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,7.20,7.20,1,,,,Cambodia
871190 - Other,,7.20,7.20,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",,15.80,15.80,3,,,,Cambodia
871310 - Not mechanically propelled,,2.00,2.00,1,,,,Cambodia
871390 - Other,,2.00,2.00,1,,,,Cambodia
871411 - - Saddles,,4.60,4.60,1,,,,Cambodia
871419 - - Other,,4.60,4.60,1,,,,Cambodia
871420 - Of invalid carriages,,3.20,3.20,1,,,,Cambodia
"871491 - - Frames and forks, and parts thereof",,6.00,6.00,3,,,,Cambodia
871492 - - Wheel rims and spokes,,6.00,6.00,2,,,,Cambodia
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,6.00,6.00,2,,,,Cambodia
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,6.00,6.00,3,,,,Cambodia
871495 - - Saddles,,6.00,6.00,1,,,,Cambodia
"871496 - - Pedals and crank-gear, and parts thereof",,6.00,6.00,3,,,,Cambodia
871499 - - Other,,6.00,6.00,4,,,,Cambodia
871500 Baby carriages and parts thereof,,3.60,3.60,2,,,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,3.70,3.70,5,,,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,3.70,3.70,2,,,,Cambodia
871631 - - Tanker trailers and tanker semi-trailers,,3.70,3.70,1,,,,Cambodia
871639 - - Other,,3.70,3.70,5,,,,Cambodia
871640 - Other trailers and semi-trailers,,3.70,3.70,1,,,,Cambodia
871680 - Other vehicles,,2.70,2.70,1,,,,Cambodia
871690 - Parts,,2.80,2.80,4,,,,Cambodia
,1996,"99,066",7.37,7.37,184,,,,Cambodia
870110 - Pedestrian controlled tractors,,3.60,3.60,2,,,,Cambodia
870120 - Road tractors for semi-trailers,,17.60,17.60,2,,,,Cambodia
870130 - Track-laying tractors,,4.40,4.40,1,,,,Cambodia
870190 - Other,,3.98,3.98,9,,,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,14.00,14.00,4,,,,Cambodia
870290 - Other,,13.40,13.40,5,,,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,10.50,10.50,2,,,,Cambodia
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Cambodia
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,3,,,,Cambodia
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Cambodia
"870324 - - Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Cambodia
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
"870333 - - Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
870390 - Other,,10.50,10.50,2,,,,Cambodia
870410 - Dumpers designed for off-highway use,,4.40,4.40,3,,,,Cambodia
870421 - - g.v.w. not exceeding 5 tonnes,,13.80,13.80,5,,,,Cambodia
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,16.07,16.07,3,,,,Cambodia
870423 - - g.v.w. exceeding 20 tonnes,,16.07,16.07,3,,,,Cambodia
870431 - - g.v.w. not exceeding 5 tonnes,,13.80,13.80,5,,,,Cambodia
870432 - - g.v.w. exceeding 5 tonnes,,16.07,16.07,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries,,4.70,4.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,4.70,4.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,4.70,4.70,1,,,,Cambodia
870540 - Concrete-mixer lorries,,4.70,4.70,1,,,,Cambodia
870590 - Other,,4.70,4.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,10.60,10.60,4,,,,Cambodia
870710 - For the vehicles of heading No. 87.03,,5.90,5.90,2,,,,Cambodia
870790 - Other,,5.90,5.90,2,,,,Cambodia
870810 - Bumpers and parts thereof,,4.65,4.65,2,,,,Cambodia
870821 - - Safety seat belts,,4.65,4.65,2,,,,Cambodia
870829 - - Other,,4.65,4.65,2,,,,Cambodia
870831 - - Mounted brake linings,,4.93,4.93,3,,,,Cambodia
870839 - - Other,,4.65,4.65,2,,,,Cambodia
870840 - Gear boxes,,4.65,4.65,2,,,,Cambodia
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,4.65,4.65,2,,,,Cambodia
870860 - Non-driving axles and parts thereof,,4.93,4.93,3,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,4.65,4.65,4,,,,Cambodia
870880 - Suspension shock-absorbers,,4.65,4.65,2,,,,Cambodia
870891 - - Radiators,,4.65,4.65,2,,,,Cambodia
870892 - - Silencers and exhaust pipes,,4.65,4.65,2,,,,Cambodia
870893 - - Clutches and parts thereof,,4.65,4.65,2,,,,Cambodia
"870894 - - Steering wheels, steering columns and steering boxes",,4.65,4.65,2,,,,Cambodia
870899 - - Other,,5.04,5.04,5,,,,Cambodia
870911 - - Electrical,,3.75,3.75,2,,,,Cambodia
870919 - - Other,,3.75,3.75,2,,,,Cambodia
870990 - Parts,,4.20,4.20,2,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,2.50,2.50,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.40,8.40,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.40,8.40,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,7.20,7.20,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,7.20,7.20,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,7.20,7.20,1,,,,Cambodia
871190 - Other,,7.20,7.20,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised","99,066",15.80,15.80,3,,,,Cambodia
871310 - Not mechanically propelled,,2.00,2.00,1,,,,Cambodia
871390 - Other,,2.00,2.00,1,,,,Cambodia
871411 - - Saddles,,4.60,4.60,1,,,,Cambodia
871419 - - Other,,4.60,4.60,1,,,,Cambodia
871420 - Of invalid carriages,,3.20,3.20,1,,,,Cambodia
"871491 - - Frames and forks, and parts thereof",,6.00,6.00,3,,,,Cambodia
871492 - - Wheel rims and spokes,,6.00,6.00,2,,,,Cambodia
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,6.00,6.00,2,,,,Cambodia
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,6.00,6.00,3,,,,Cambodia
871495 - - Saddles,,6.00,6.00,1,,,,Cambodia
"871496 - - Pedals and crank-gear, and parts thereof",,6.00,6.00,3,,,,Cambodia
871499 - - Other,,6.00,6.00,4,,,,Cambodia
871500 Baby carriages and parts thereof,,3.60,3.60,2,,,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,3.70,3.70,5,,,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,3.70,3.70,2,,,,Cambodia
871631 - - Tanker trailers and tanker semi-trailers,,3.70,3.70,1,,,,Cambodia
871639 - - Other,,3.70,3.70,5,,,,Cambodia
871640 - Other trailers and semi-trailers,,3.70,3.70,1,,,,Cambodia
871680 - Other vehicles,,2.70,2.70,1,,,,Cambodia
871690 - Parts,,2.80,2.80,4,,,,Cambodia
